AssetNumber,LocationID,GamingDateID,GamingDate,SlotMachineKey,Plays,DaysOnFloor,ActualCoinIn,MeteredCoinIn,ActualCoinOut,MeteredCoinOut,Jackpots,Variance,ActualSoftDrop,MeteredSoftDrop,ActualHardDrop,MeteredHardDrop,ActualTicketDrop,MeteredTicketDrop,ActualTotalDrop,MeteredTotalDrop,Fills,ActualTicketIn,MeteredTicketIn,ActualTicketOut,MeteredTicketOut,ExtraCreditUsed,Bonus,ActualWin,MeteredWin,TheoreticalWin,LeaseFees,ActualAdjustedWin,MeteredAdjustedWin,CasinoCode,ManualUpdate
300663,025602,8026,2016-12-21 00:00:00.000,29409,344,1,0.00,66.55,0.00,44.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.95,0.00,63.35,0.00,0.00,0.00,44.95,0.00,0.00,0.00,44.95,HRLV,0
500448,028801,8221,2017-07-04 00:00:00.000,26396,118,1,0.00,351.00,0.00,145.00,0.00,0.00,0.00,196.00,0.00,0.00,0.00,40.00,0.00,236.00,0.00,0.00,40.00,0.00,30.00,0.00,0.00,0.00,145.00,0.00,0.00,0.00,145.00,HRLV,0
400701,060206,4659,2007-10-03 00:00:00.000,26019,917,1,0.00,741.75,0.00,872.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100267,WHXXXX,3166,2003-09-01 00:00:00.000,28808,1110,1,0.00,1928.00,0.00,1923.50,287.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102726,037006,6652,2013-03-18 00:00:00.000,28103,178,1,0.00,35.44,0.00,22.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.17,0.00,31.53,0.00,0.00,0.00,22.80,0.00,0.00,0.00,22.80,HRLV,0
400370,WHXXXX,3924,2005-09-28 00:00:00.000,25884,1273,1,0.00,949.75,0.00,683.50,355.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100221,WHXXXX,3073,2003-05-31 00:00:00.000,28762,1283,1,0.00,1819.50,0.00,1673.50,223.00,0.00,0.00,866.00,1161.50,1161.50,0.00,0.00,1161.50,2027.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101549,045203,5752,2010-09-30 00:00:00.000,27480,184,1,0.00,48.20,0.00,121.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.64,0.00,171.74,0.00,0.00,0.00,121.30,0.00,0.00,0.00,121.30,HRLV,0
300598,023006,6477,2012-09-24 00:00:00.000,24414,3423,1,0.00,12491.75,0.00,12114.00,0.00,94.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.35,0.00,322.60,95.00,0.00,0.00,12019.00,0.00,0.00,0.00,12019.00,HRLV,0
102010,041202,5933,2011-03-30 00:00:00.000,-1,501,1,0.00,294.69,0.00,232.62,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.84,0.00,50.77,18.00,0.00,0.00,214.62,0.00,0.00,0.00,214.62,HRLV,0
101911,021003,6168,2011-11-20 00:00:00.000,24475,1256,1,0.00,431.06,0.00,354.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.19,0.00,423.71,0.00,0.00,0.00,354.58,0.00,0.00,0.00,354.58,HRLV,0
500006,WHXXXX,2938,2003-01-16 00:00:00.000,28706,107,1,0.00,156.00,0.00,136.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500565,051806,8255,2017-08-07 00:00:00.000,26369,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101527,011802,6567,2012-12-23 00:00:00.000,27456,593,1,0.00,417.03,0.00,454.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.17,0.00,392.48,0.00,0.00,0.00,454.34,0.00,0.00,0.00,454.34,HRLV,0
101668,030208,5095,2008-12-12 00:00:00.000,-1,91,1,0.00,39.60,0.00,49.74,0.00,0.00,0.00,2.00,0.00,0.00,0.00,41.98,0.00,43.98,0.00,0.00,41.98,0.00,31.48,0.00,0.00,0.00,29.05,0.00,0.00,0.00,29.05,HRLV,0
401378,020006,8541,2018-05-20 00:00:00.000,24639,2076,1,0.00,3273.00,0.00,3101.25,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.25,0.00,808.50,25.00,0.00,0.00,3076.25,0.00,0.00,0.00,3076.25,HRLV,0
500441,060203,5489,2010-01-10 00:00:00.000,27006,191,1,0.00,733.00,0.00,377.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103326,034406,7493,2015-07-07 00:00:00.000,30039,1782,1,0.00,1378.96,0.00,1130.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.20,0.00,280.42,0.00,0.00,0.00,1130.18,0.00,0.00,0.00,1130.18,HRLV,0
100358,WHXXXX,4014,2005-12-27 00:00:00.000,28899,1612,1,0.00,1079.25,0.00,881.25,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
200067,021401,8051,2017-01-15 00:00:00.000,24072,2454,1,0.00,856.30,0.00,738.85,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.74,0.00,184.29,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
750034,061003,5572,2010-04-03 00:00:00.000,27547,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500260,033806,4707,2007-11-20 00:00:00.000,-1,474,1,0.00,942.00,0.00,905.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,0.00,399.00,0.00,0.00,0.00,905.00,0.00,0.00,0.00,905.00,HRLV,0
400036,WHXXXX,4071,2006-02-22 00:00:00.000,24094,5406,1,0.00,3818.00,0.00,3578.75,0.00,0.00,0.00,2356.00,0.00,0.00,0.00,0.00,0.00,2356.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101508,013806,4692,2007-11-05 00:00:00.000,-1,741,1,0.00,338.89,0.00,182.53,0.00,0.00,0.00,187.00,0.00,0.00,0.00,91.12,0.00,278.12,0.00,0.00,91.12,0.00,121.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
650200,051002,6488,2012-10-05 00:00:00.000,25018,43,1,0.00,690.00,0.00,590.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,590.00,0.00,0.00,0.00,590.00,HRLV,0
401339,013207,6594,2013-01-19 00:00:00.000,24775,875,1,0.00,912.50,0.00,656.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.00,69.50,0.00,0.00,0.00,656.75,0.00,0.00,0.00,656.75,HRLV,0
102694,042904,6854,2013-10-06 00:00:00.000,28259,1105,1,0.00,830.80,0.00,681.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323.45,0.00,550.30,0.00,0.00,0.00,681.65,0.00,0.00,0.00,681.65,HRLV,0
101982,022801,5623,2010-05-24 00:00:00.000,-1,2580,1,0.00,1072.98,0.00,810.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.22,0.00,70.00,0.00,0.00,0.00,810.15,0.00,0.00,0.00,810.15,HRLV,0
100789,WHXXXX,3917,2005-09-21 00:00:00.000,23674,4298,1,0.00,799.97,0.00,742.03,189.49,0.00,0.00,918.00,352.17,352.17,0.00,0.00,352.17,1270.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103752,013202,8375,2017-12-05 00:00:00.000,26256,52,1,0.00,26.50,0.00,15.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.40,0.00,50.40,0.00,0.00,50.40,0.00,39.15,0.00,0.00,0.00,15.25,0.00,0.00,0.00,15.25,HRLV,0
102548,011606,6408,2012-07-17 00:00:00.000,30036,128,1,0.00,121.50,0.00,44.55,0.00,0.00,0.00,76.00,0.00,0.00,0.00,125.99,0.00,201.99,0.00,0.00,125.99,0.00,125.04,0.00,0.00,0.00,35.80,0.00,0.00,0.00,35.80,HRLV,0
100326,WHXXXX,4062,2006-02-13 00:00:00.000,28867,698,1,0.00,1737.00,0.00,1705.00,430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300488,043601,5639,2010-06-09 00:00:00.000,-1,954,1,0.00,563.65,0.00,496.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.67,0.00,99.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103251,012802,8305,2017-09-26 00:00:00.000,28450,1080,1,0.00,1255.00,0.00,1364.00,0.00,0.00,0.00,298.00,0.00,0.00,0.00,613.61,0.00,911.61,0.00,0.00,613.61,0.00,1015.79,0.00,0.00,0.00,1364.00,0.00,0.00,0.00,1364.00,HRLV,0
100619,WHXXXX,3218,2003-10-23 00:00:00.000,28974,2131,1,0.00,865.99,0.00,876.65,264.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101658,035002,4827,2008-03-19 00:00:00.000,-1,970,1,0.00,171.14,0.00,141.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.40,0.00,235.61,0.00,0.00,0.00,141.35,0.00,0.00,0.00,141.35,HRLV,0
101906,045602,6528,2012-11-14 00:00:00.000,24462,849,1,0.00,436.77,0.00,386.65,0.00,22.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,274.15,0.00,375.03,22.75,0.00,0.00,363.90,0.00,0.00,0.00,363.90,HRLV,0
101898,041402,5585,2010-04-16 00:00:00.000,24446,55,1,0.00,50.30,0.00,84.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.07,0.00,96.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102555,033803,6389,2012-06-28 00:00:00.000,25674,115,1,0.00,22.14,0.00,15.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.50,0.00,60.76,0.00,0.00,0.00,15.40,0.00,0.00,0.00,15.40,HRLV,0
100363,WHXXXX,4509,2007-05-06 00:00:00.000,28904,791,1,0.00,418.75,0.00,328.50,32.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
599999,VV0106,6696,2013-05-01 00:00:00.000,28663,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101680,035610,5542,2010-03-04 00:00:00.000,27111,2491,1,0.00,808.32,0.00,751.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,610.46,0.00,899.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
750041,051605,6220,2012-01-11 00:00:00.000,29721,1,1,0.00,100.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,0.00,0.00,0.00,500.00,0.00,0.00,0.00,500.00,HRLV,0
103295,011003,7403,2015-04-08 00:00:00.000,24871,1325,1,0.00,1050.90,0.00,700.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.72,0.00,655.87,0.00,0.00,0.00,700.05,0.00,0.00,0.00,700.05,HRLV,0
200050,027802,7644,2015-12-05 00:00:00.000,27849,1902,1,0.00,3249.50,0.00,3010.75,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.75,0.00,385.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103482,012401,7745,2016-03-15 00:00:00.000,28564,1314,1,0.00,1214.02,0.00,692.95,0.00,10.00,0.00,662.00,0.00,0.00,0.00,586.45,0.00,1248.45,0.00,0.00,586.45,0.00,727.38,10.00,0.00,0.00,682.95,0.00,0.00,0.00,682.95,HRLV,0
400695,060113,4829,2008-03-21 00:00:00.000,26007,1526,1,0.00,2658.00,0.00,2361.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.25,0.00,146.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500251,033603,4599,2007-08-04 00:00:00.000,-1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500528,021008,6861,2013-10-13 00:00:00.000,30068,178,1,0.00,2483.00,0.00,2533.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475.81,0.00,780.87,0.00,0.00,0.00,2533.06,0.00,0.00,0.00,2533.06,HRLV,0
400607,024702,4633,2007-09-07 00:00:00.000,-1,960,1,0.00,1166.25,0.00,982.75,312.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300707,033408,7860,2016-07-08 00:00:00.000,-1,1045,1,0.00,196.35,0.00,202.90,0.00,40.00,0.00,20.00,0.00,0.00,0.00,10.90,0.00,30.90,0.00,0.00,10.90,0.00,37.45,40.00,0.00,0.00,162.90,0.00,0.00,0.00,162.90,HRLV,0
100667,WHXXXX,3729,2005-03-17 00:00:00.000,29022,450,1,0.00,127.37,0.00,80.25,34.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100711,WHXXXX,3841,2005-07-07 00:00:00.000,29066,924,1,0.00,330.61,0.00,352.28,174.20,0.00,0.00,122.00,145.47,145.47,0.00,0.00,145.47,267.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103162,023405,7803,2016-05-12 00:00:00.000,28349,568,1,0.00,464.00,0.00,225.60,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.85,0.00,27.45,10.00,0.00,0.00,215.60,0.00,0.00,0.00,215.60,HRLV,0
102631,033401,6959,2014-01-19 00:00:00.000,24707,227,1,0.00,242.50,0.00,153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.13,0.00,74.63,0.00,0.00,0.00,153.00,0.00,0.00,0.00,153.00,HRLV,0
101575,023503,4677,2007-10-21 00:00:00.000,-1,448,1,0.00,421.75,0.00,628.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.40,0.00,335.90,0.00,0.00,0.00,618.25,0.00,0.00,0.00,618.25,HRLV,0
100283,WHXXXX,3191,2003-09-26 00:00:00.000,28824,1285,1,0.00,1311.50,0.00,1424.50,324.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100184,WHXXXX,3210,2003-10-15 00:00:00.000,23443,724,1,0.00,870.05,0.00,702.30,52.75,0.00,0.00,2118.00,147.66,147.66,0.00,0.00,147.66,2265.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401521,050202,8592,2018-07-10 00:00:00.000,29758,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101547,021601,5177,2009-03-04 00:00:00.000,-1,320,1,0.00,135.12,0.00,101.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,157.80,0.00,322.13,0.00,0.00,0.00,94.15,0.00,0.00,0.00,94.15,HRLV,0
500366,013205,5486,2010-01-07 00:00:00.000,26944,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103445,011802,8198,2017-06-11 00:00:00.000,28135,48,1,0.00,46.80,0.00,25.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.46,0.00,236.81,0.00,0.00,0.00,25.15,0.00,0.00,0.00,25.15,HRLV,0
400910,052009,5578,2010-04-09 00:00:00.000,27894,10,1,0.00,11.50,0.00,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,10.50,HRLV,0
101539,021401,4697,2007-11-10 00:00:00.000,-1,537,1,0.00,155.34,0.00,89.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.94,0.00,33.24,0.00,0.00,0.00,89.64,0.00,0.00,0.00,89.64,HRLV,0
300688,021201,8691,2018-10-17 00:00:00.000,28088,284,1,0.00,257.65,0.00,178.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.70,0.00,119.40,0.00,0.00,0.00,178.35,0.00,0.00,0.00,178.35,HRLV,0
101081,WHXXXX,4334,2006-11-12 00:00:00.000,25431,2657,1,0.00,3050.90,0.00,2621.75,194.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103377,011601,8681,2018-10-07 00:00:00.000,24883,170,1,0.00,105.50,0.00,64.10,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.07,0.00,129.67,2.50,0.00,0.00,61.60,0.00,0.00,0.00,61.60,HRLV,0
650160,050804,5784,2010-11-01 00:00:00.000,29882,44,1,0.00,390.00,0.00,495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.70,0.00,558.70,0.00,0.00,0.00,495.00,0.00,0.00,0.00,495.00,HRLV,0
101708,036608,4107,2006-03-30 00:00:00.000,-1,1956,1,0.00,1803.83,0.00,1074.33,433.24,0.00,0.00,805.00,889.52,889.52,0.00,0.00,889.52,1694.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
650192,050606,6247,2012-02-07 00:00:00.000,28749,9,1,0.00,45.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,25.00,HRLV,0
500237,012004,4791,2008-02-12 00:00:00.000,-1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401195,020204,6592,2013-01-17 00:00:00.000,24243,1667,1,0.00,1272.50,0.00,1302.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.84,0.00,383.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401381,020009,7383,2015-03-19 00:00:00.000,-1,1563,1,0.00,3013.25,0.00,2783.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.25,0.00,584.50,0.00,0.00,0.00,2783.00,0.00,0.00,0.00,2783.00,HRLV,0
100518,WHXXXX,3865,2005-07-31 00:00:00.000,23588,67,1,0.00,1645.00,0.00,1210.00,1.25,0.00,0.00,100.00,506.00,506.00,0.00,0.00,506.00,606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400645,036010,4359,2006-12-07 00:00:00.000,-1,641,1,0.00,312.00,0.00,204.75,151.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400703,070101,3792,2005-05-19 00:00:00.000,-1,755,1,0.00,1228.75,0.00,983.75,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500616,030001,8117,2017-03-22 00:00:00.000,28572,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101974,024001,5585,2010-04-16 00:00:00.000,-1,643,1,0.00,405.50,0.00,348.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.18,0.00,212.56,0.00,0.00,0.00,348.88,0.00,0.00,0.00,348.88,HRLV,0
101694,036404,4479,2007-04-06 00:00:00.000,-1,2733,1,0.00,254.83,0.00,218.76,37.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500222,WHXXXX,3032,2003-04-20 00:00:00.000,29612,805,1,0.00,2078.00,0.00,1640.00,721.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100660,WHXXXX,3218,2003-10-23 00:00:00.000,29015,894,1,0.00,277.06,0.00,179.75,92.64,0.00,0.00,0.00,78.57,78.57,0.00,0.00,78.57,78.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103085,036804,7194,2014-09-11 00:00:00.000,28384,205,1,0.00,428.50,0.00,364.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.68,0.00,114.79,0.00,0.00,0.00,364.61,0.00,0.00,0.00,364.61,HRLV,0
300648,013207,6689,2013-04-24 00:00:00.000,24772,52,1,0.00,111.80,0.00,90.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.61,0.00,30.36,0.00,0.00,0.00,90.55,0.00,0.00,0.00,90.55,HRLV,0
101568,023002,4771,2008-01-23 00:00:00.000,-1,1671,1,0.00,1127.65,0.00,1119.15,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.87,0.00,519.37,0.00,0.00,0.00,1119.15,0.00,0.00,0.00,1119.15,HRLV,0
100874,WHXXXX,4296,2006-10-05 00:00:00.000,23759,226,1,0.00,229.01,0.00,180.36,71.32,0.00,0.00,170.00,532.96,532.96,0.00,0.00,532.96,702.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101709,025205,4233,2006-08-03 00:00:00.000,-1,790,1,0.00,214.18,0.00,211.67,78.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102352,046406,6083,2011-08-27 00:00:00.000,27571,894,1,0.00,298.93,0.00,269.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,224.37,0.00,250.74,0.00,0.00,0.00,269.30,0.00,0.00,0.00,269.30,HRLV,0
300353,022904,4559,2007-06-25 00:00:00.000,-1,511,1,0.00,853.00,0.00,679.00,72.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400858,034607,5323,2009-07-28 00:00:00.000,26989,982,1,0.00,1254.50,0.00,1702.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,815.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
650221,051002,7488,2015-07-02 00:00:00.000,26566,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101709,036609,4762,2008-01-14 00:00:00.000,29202,438,1,0.00,438.79,0.00,303.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.96,0.00,24.22,0.00,0.00,0.00,303.05,0.00,0.00,0.00,303.05,HRLV,0
100229,WHXXXX,3041,2003-04-29 00:00:00.000,28770,216,1,0.00,157.25,0.00,117.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
