SlotMachineKey,AssetNumber,OnFloor,OffFloor,Status,LocationID,Zone,Bank,Position,Denomination,Par,SerialNumber,CabinetTypeID,DisplayID,ManufacturerID,ContributionTypeID,GameCode,Description,GameID,MultiGame,leased,contribution,MaxCoins,CasinoCode,RecordEffectiveDate,RecordTermDate,ManualUpdate,SourceSystem,LoadDTTM
40136,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.01,12.3600,HXS8004803,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-08-01 05:30:22.297
30713,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.0000,8.5000,2222504,33,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2017-12-12 05:30:13.077
28635,103656,2017-01-03 00:00:00.000,NULL,A,032401,03,"24        ","01 ",0.0100,11.0300,HXU8064370,11,7,200015,NULL,Participation,250C HIGH STAKES L/L 2L,5788690,0,1,NULL,250,HRLV,2017-01-03 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
41366,500650,2018-01-25 00:00:00.000,NULL,A,014401,01,"44        ","01 ",1.00,13.9900,2221903,NULL,4,6,NULL,Participation,MEGA PINK DIAMOND,1358957769,1,0,NULL,3,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-08-23 05:30:21.757
38384,103794,2017-12-20 00:00:00.000,NULL,A,022602,02,"26        ","02 ",0.01,11.4700,2065684,NULL,7,6,NULL,V Reel,200C BLACK WIDOW 01-05 MD,5365516,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-06-28 05:30:21.973
27589,400130,2002-05-15 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,3.5000,490741,14,7,6,NULL,Reel,5L TRIPLE DBL RWB,NULL,0,0,NULL,NULL,HRLV,2002-05-15 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
36707,103828,2018-05-22 00:00:00.000,NULL,A,013208,01,"32        ","08 ",0.01,11.4200,W2237302,NULL,7,200022,NULL,V Reel,250C GIANTS GOLD 01-05 MD,4660440,0,1,NULL,250,HRLV,2018-05-22 00:00:00.000,2018-05-21 00:00:00.000,0,IGT,2018-05-28 05:30:23.143
26264,102369,2012-06-29 00:00:00.000,2012-08-09 00:00:00.000,I,012006,01,"20        ","06 ",0.0100,9.9900,W2237303,NULL,7,200022,NULL,V Reel,150C WINNING BID II 01-05 MD,5792722,1,0,NULL,150,HRLV,2012-06-29 00:00:00.000,2012-08-09 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
26268,103107,2014-04-29 00:00:00.000,NULL,A,013206,01,"32        ","06 ",0.0100,11.4200,W2237303,NULL,7,200022,NULL,V Reel,250C QUEEN WILD II 01-05 MD,5792722,1,0,NULL,250,HRLV,2014-04-29 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33851,300719,2017-11-21 00:00:00.000,NULL,A,028606,02,"86        ","06 ",0.0500,5.2000,1938122,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4991686,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-03-25 05:30:15.847
31319,103791,2017-12-12 00:00:00.000,NULL,A,028205,02,"82        ","05 ",0.0100,11.4900,2065675,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5367534,0,1,NULL,200,HRLV,2017-12-12 00:00:00.000,2017-12-11 00:00:00.000,0,IGT,2018-01-08 05:30:12.067
40980,300726,2017-12-19 00:00:00.000,NULL,A,027803,02,"78        ","03 ",0.05,5.2000,1956740,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4670228,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-08-16 05:30:21.817
25799,400285,2003-06-05 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,9.9300,906801,50,7,6,NULL,Reel,2B JEWEL IN THE CRWN,NULL,0,0,NULL,NULL,HRLV,2003-06-05 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
45747,103761,2017-09-15 00:00:00.000,NULL,A,023001,02,"30        ","01 ",0.01,12.1200,ARC112307,NULL,7,200015,NULL,V Reel,300C WLD FIESTA CNS EEBW 01-05 MD,6233171,0,1,NULL,300,HRLV,2017-09-15 00:00:00.000,2017-09-14 00:00:00.000,0,IGT,2018-11-05 05:30:28.013
45697,300720,2017-12-05 00:00:00.000,NULL,A,027401,02,"74        ","01 ",0.05,4.7400,1034219,NULL,7,6,NULL,Multi,GAME KING 05-50 MD,6688137,0,1,NULL,100,HRLV,2017-12-05 00:00:00.000,2017-12-04 00:00:00.000,0,IGT,2018-11-04 05:30:42.000
33313,500650,2018-01-25 00:00:00.000,NULL,A,014401,01,"44        ","01 ",1.0000,13.9900,2221903,33,4,6,NULL,Participation,MEGA PINK DIAMOND,1358957769,1,0,NULL,3,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-03-12 05:30:15.050
29767,101848,2009-03-19 00:00:00.000,2009-08-05 00:00:00.000,I,041201,04,"12        ","01 ",0.0100,12.1600,VIR2013530,11,7,200015,NULL,V Reel,250C TIGER LILY .01-.05 MD,NULL,1,0,NULL,250,HRLV,2009-03-19 00:00:00.000,2009-08-05 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
43258,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.05,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-09-25 05:31:45.563
41455,103828,2018-05-22 00:00:00.000,NULL,A,013208,01,"32        ","08 ",0.01,11.4200,W2237302,NULL,7,200022,NULL,V Reel,250C GIANTS GOLD 01-05 MD,4660440,0,1,NULL,250,HRLV,2018-05-22 00:00:00.000,2018-05-21 00:00:00.000,0,IGT,2018-08-25 05:33:34.653
24723,102841,2013-02-06 00:00:00.000,NULL,A,041201,04,"12        ","01 ",0.0100,11.4900,W2308786,36,7,200022,NULL,V Reel,250C MYSTICAL UNICORN 01-05 MD,6576721,1,0,NULL,250,HRLV,2013-02-06 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
34283,300720,2017-12-05 00:00:00.000,NULL,A,027403,02,"74        ","03 ",0.0500,4.7400,1034219,46,7,6,NULL,Multi,GAME KING 05-50 MD,6688137,0,1,NULL,100,HRLV,2017-12-05 00:00:00.000,2017-12-04 00:00:00.000,0,IGT,2018-04-04 05:30:15.093
44839,103637,2016-10-13 00:00:00.000,NULL,A,031204,03,"12        ","04 ",0.01,11.6400,13002245,NULL,7,200025,NULL,V Reel,456C SADICE TATTOO 01-05 MD,6553811,0,1,NULL,456,HRLV,2016-10-13 00:00:00.000,2016-10-12 00:00:00.000,0,IGT,2018-10-23 05:30:27.230
36703,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-05-27 05:30:22.470
32435,103810,2018-02-09 00:00:00.000,NULL,A,022806,02,"28        ","06 ",0.0100,11.9300,100316,45,7,200019,NULL,V Reel,225C ASTRONOMICAL MAGIC 01-05 MD,4666488,0,1,NULL,225,HRLV,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,0,IGT,2018-02-16 05:30:13.567
34575,103817,2018-03-14 00:00:00.000,NULL,A,012601,01,"26        ","01 ",0.0100,11.9300,1002866,33,7,200023,NULL,Participation,400C T/S FEATURE PANDA 4L,5789734,1,0,NULL,400,HRLV,2018-03-14 00:00:00.000,2018-03-13 00:00:00.000,0,IGT,2018-04-11 05:30:15.677
36578,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.01,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-05-25 05:30:22.280
36198,401553,2018-04-12 00:00:00.000,NULL,A,042802,04,"28        ","02 ",0.25,13.0000,2366894,NULL,4,6,NULL,Participation,WOF TRPL GLD GLD SPIN,1358958438,1,0,NULL,10,HRLV,2018-04-12 00:00:00.000,2018-04-11 00:00:00.000,0,IGT,2018-05-18 05:30:22.653
41273,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-08-21 05:32:38.007
29412,300664,2017-03-22 00:00:00.000,NULL,A,033201,03,"32        ","01 ",0.0500,4.1600,1345941,23,7,6,NULL,Multi,GAME KING 05-25 MD 5L,4989867,1,0,NULL,80,HRLV,2017-03-22 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
25102,401224,2011-06-29 00:00:00.000,2012-11-05 00:00:00.000,W,045405,04,"54        ","05 ",0.2500,4.8900,1262432,55,7,6,NULL,Multi,GAME KING 25-1 MD,4983078,0,0,NULL,5,HRLV,2011-06-29 00:00:00.000,2012-11-05 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
35096,103816,2018-02-27 00:00:00.000,NULL,A,011302,01,"13        ","02 ",0.0100,9.5700,2392024,11,7,6,NULL,Participation,400C FRT KNX CLEO 5L,1358978323,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-04-22 05:30:15.420
44180,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-10-11 05:32:54.580
38141,103824,2018-04-19 00:00:00.000,NULL,A,024205,02,"42        ","05 ",0.01,11.4500,1001166,NULL,7,200023,NULL,Participation,250C ROYAL CROWN 4L,6226569,1,0,NULL,250,HRLV,2018-04-19 00:00:00.000,2018-04-18 00:00:00.000,0,IGT,2018-06-24 05:30:21.093
32465,300716,2017-11-14 00:00:00.000,NULL,A,027402,02,"74        ","02 ",0.0500,4.7400,1034206,46,7,6,NULL,Multi,GAME KING 05-50 MD,6235231,0,1,NULL,100,HRLV,2017-11-14 00:00:00.000,2017-11-13 00:00:00.000,0,IGT,2018-02-16 05:30:13.567
34410,300729,2017-12-21 00:00:00.000,NULL,A,027806,02,"78        ","06 ",0.0500,5.2000,1956745,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663482,0,1,NULL,100,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-04-07 05:30:15.150
45238,103837,2018-07-24 00:00:00.000,NULL,A,025401,02,"54        ","01 ",0.01,10.5900,HXU8008806,NULL,7,200015,NULL,V Reel,500C FAB RICHES 01-25 MD 1L,5799625,0,1,NULL,500,HRLV,2018-07-24 00:00:00.000,2018-07-23 00:00:00.000,0,IGT,2018-10-29 05:30:21.410
43543,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.05,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-09-30 05:30:24.060
33215,300726,2017-12-19 00:00:00.000,NULL,A,027803,02,"78        ","03 ",0.0500,5.2000,1956740,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4670228,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-03-09 05:30:14.917
24250,500280,2010-07-09 00:00:00.000,NULL,A,043805,04,"38        ","05 ",1.0000,9.9900,1172044,22,4,6,NULL,Slot,2M TRIPLE HOT ICE,6561935,0,0,NULL,2,HRLV,2010-07-09 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33913,103806,2018-01-25 00:00:00.000,NULL,A,013002,01,"30        ","02 ",0.0100,11.8400,2391760,11,7,6,NULL,Participation,600C THE VOICE 5L,1358978350,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-03-27 05:30:15.933
33005,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.0100,12.3600,HXS8004803,15,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-03-03 05:30:15.533
29853,102111,2010-01-28 00:00:00.000,2010-04-14 00:00:00.000,I,014202,01,"42        ","02 ",0.0100,12.9500,1945655,NULL,7,6,NULL,V Reel,100C INDY JONES SANKARA STONE,4670195,0,1,NULL,100,HRLV,2010-01-28 00:00:00.000,2010-04-14 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
27419,101314,2004-04-15 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,11.9600,505537,35,7,200019,NULL,Reel,300C BUZZIN BEE BAND,NULL,0,0,NULL,NULL,HRLV,2004-04-15 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
30436,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.0000,8.5000,2222504,33,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2017-11-11 05:30:12.530
33278,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.0100,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-03-11 05:30:16.163
45891,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.01,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2018-11-06 05:31:48.873
26899,500346,2008-08-05 00:00:00.000,2009-01-19 00:00:00.000,I,014003,01,"40        ","03 ",1.0000,0.9700,1016814,46,7,6,NULL,Multi,GAME KING 1-2 MD,NULL,1,0,NULL,5,HRLV,2008-08-05 00:00:00.000,2009-01-19 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
36137,300720,2017-12-05 00:00:00.000,NULL,A,027403,02,"74        ","03 ",0.05,4.7400,1034219,NULL,7,6,NULL,Multi,GAME KING 05-50 MD,6688137,0,1,NULL,100,HRLV,2017-12-05 00:00:00.000,2017-12-04 00:00:00.000,0,IGT,2018-05-16 05:30:24.410
30012,102981,2013-12-03 00:00:00.000,2014-06-05 00:00:00.000,I,016003,01,"60        ","03 ",0.0100,12.6000,W2267553,33,7,200022,NULL,Participation,400C LOTR RETURN OF KING 4L,5788415,0,0,NULL,400,HRLV,2013-12-03 00:00:00.000,2014-06-05 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
37554,103828,2018-05-22 00:00:00.000,NULL,A,013208,01,"32        ","08 ",0.01,11.4200,W2237302,NULL,7,200022,NULL,V Reel,250C GIANTS GOLD 01-05 MD,4660440,0,1,NULL,250,HRLV,2018-05-22 00:00:00.000,2018-05-21 00:00:00.000,0,IGT,2018-06-13 05:30:21.967
37119,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.00,8.5000,2222504,NULL,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-06-04 05:30:20.970
38984,103830,2018-05-22 00:00:00.000,NULL,A,035204,03,"52        ","04 ",0.01,11.4800,W2218307,NULL,7,200022,NULL,V Reel,150C ZEUS 01-05 MD,6580232,0,1,NULL,150,HRLV,2018-05-22 00:00:00.000,2018-05-21 00:00:00.000,0,IGT,2018-07-12 05:30:20.173
44853,500650,2018-01-25 00:00:00.000,NULL,A,014401,01,"44        ","01 ",1.00,13.9900,2221903,NULL,4,6,NULL,Participation,MEGA PINK DIAMOND,1358957769,1,0,NULL,3,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-10-23 05:30:27.230
39496,300729,2017-12-21 00:00:00.000,NULL,A,027806,02,"78        ","06 ",0.05,5.2000,1956745,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663482,0,1,NULL,100,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-07-21 05:30:20.030
40727,103820,2018-03-20 00:00:00.000,NULL,A,023406,02,"34        ","06 ",0.01,11.2400,W2271299,NULL,7,200022,NULL,V Reel,175C INVADERS MORE MOOLAH M/G 01-05 MD,6560872,0,1,NULL,175,HRLV,2018-03-20 00:00:00.000,2018-03-19 00:00:00.000,0,IGT,2018-08-12 05:30:20.980
33826,103813,2018-02-07 00:00:00.000,NULL,A,013202,01,"32        ","02 ",0.0100,11.4700,W2237314,NULL,7,200022,NULL,V Reel,M/G CHEST #7 01-05 MD,5804624,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-03-25 05:30:15.847
34418,300726,2017-12-19 00:00:00.000,NULL,A,027803,02,"78        ","03 ",0.0500,5.2000,1956740,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4670228,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-04-07 05:30:15.150
43782,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.01,12.3600,HXS8004803,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-10-04 05:30:41.487
34908,103805,2018-01-25 00:00:00.000,NULL,A,013001,01,"30        ","01 ",0.0100,11.8400,2391759,11,7,6,NULL,Participation,600C THE VOICE 5L,1358978256,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-04-18 05:30:15.793
40451,103812,2018-02-07 00:00:00.000,NULL,A,011604,01,"16        ","04 ",0.01,11.8800,5023850,NULL,7,200022,NULL,V Reel,250C OPEN KIMONO 01-05 MD,4988848,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-08-07 05:30:27.687
27509,500483,2010-12-07 00:00:00.000,2011-06-09 00:00:00.000,I,051006,05,"10        ","06 ",1.0000,1.0500,1016816,46,7,6,NULL,Multi,GAME KING 1-5 MD,4992031,1,0,NULL,5,HRLV,2010-12-07 00:00:00.000,2011-06-09 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
25097,300444,2009-12-20 00:00:00.000,2010-01-04 00:00:00.000,I,043606,04,"36        ","06 ",0.0500,4.9500,1262439,55,7,6,NULL,Multi,GAME KING .05-.10 MD,5806259,1,0,NULL,10,HRLV,2009-12-20 00:00:00.000,2010-01-04 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
28461,103366,2015-04-16 00:00:00.000,2015-06-25 00:00:00.000,W,031004,03,"10        ","04 ",0.0100,11.4600,106740,11,7,200019,NULL,V Reel,320C M/G VIDEO REEL 01-05 MD,4989514,1,0,NULL,320,HRLV,2015-04-16 00:00:00.000,2015-06-25 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
34298,103637,2016-10-13 00:00:00.000,NULL,A,031204,03,"12        ","04 ",0.0100,11.6400,13002245,NULL,7,200025,NULL,V Reel,456C SADICE TATTOO 01-05 MD,6553811,0,1,NULL,456,HRLV,2016-10-13 00:00:00.000,2016-10-12 00:00:00.000,0,IGT,2018-04-05 05:30:14.760
38621,401551,2018-03-29 00:00:00.000,NULL,A,010402,01,"04        ","02 ",0.25,5.4400,1900348,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,4986732,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-07-03 05:30:20.910
27069,300500,2009-12-22 00:00:00.000,2010-09-16 00:00:00.000,I,044609,04,"46        ","09 ",0.0500,6.3900,976789,55,7,6,NULL,Multi,GAME KING 05-1 MD,5789779,0,0,NULL,100,HRLV,2009-12-22 00:00:00.000,2010-09-16 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
44539,401551,2018-03-29 00:00:00.000,NULL,A,010402,01,"04        ","02 ",0.25,5.4400,1900348,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,4986732,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-10-18 05:30:27.890
36464,103810,2018-02-09 00:00:00.000,NULL,A,022806,02,"28        ","06 ",0.01,11.9300,100316,NULL,7,200019,NULL,V Reel,225C ASTRONOMICAL MAGIC 01-05 MD,4666488,0,1,NULL,225,HRLV,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,0,IGT,2018-05-23 05:30:20.500
45183,103818,2018-03-15 00:00:00.000,NULL,A,012602,01,"26        ","02 ",0.01,11.9300,1002867,NULL,7,200023,NULL,Participation,400C T/S FEATURE PANDA 4L,4981373,1,0,NULL,400,HRLV,2018-03-15 00:00:00.000,2018-03-14 00:00:00.000,0,IGT,2018-10-28 05:30:21.710
39111,103810,2018-02-09 00:00:00.000,NULL,A,022806,02,"28        ","06 ",0.01,11.9300,100316,NULL,7,200019,NULL,V Reel,225C ASTRONOMICAL MAGIC 01-05 MD,4666488,0,1,NULL,225,HRLV,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,0,IGT,2018-07-14 05:30:22.143
27899,400747,2008-01-15 00:00:00.000,2008-07-31 00:00:00.000,I,036405,03,"64        ","05 ",0.2500,5.1900,976783,55,7,6,NULL,Poker,25 Radical Royals 25 to 1 MD 1L,NULL,1,0,NULL,5,HRLV,2008-01-15 00:00:00.000,2008-07-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
29980,400943,2009-12-21 00:00:00.000,2010-09-20 00:00:00.000,I,042411,04,"24        ","11 ",0.2500,5.4300,1956148,1,7,6,NULL,Multi,MIDWAY BAR .25 G/K 25-2 MD 2L,4657218,1,0,NULL,100,HRLV,2009-12-21 00:00:00.000,2010-09-20 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
38297,103829,2018-05-22 00:00:00.000,NULL,A,035201,03,"52        ","01 ",0.01,11.5200,W2218314,NULL,7,200022,NULL,V Reel,150C CRYSTAL FOREST 01-05 MD,6235276,0,1,NULL,150,HRLV,2018-05-22 00:00:00.000,2018-05-21 00:00:00.000,0,IGT,2018-06-27 05:30:20.647
37730,103816,2018-02-27 00:00:00.000,NULL,A,011302,01,"13        ","02 ",0.01,9.5700,2392024,NULL,7,6,NULL,Participation,400C FRT KNX CLEO 5L,1358978323,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-06-16 05:30:20.883
36971,103824,2018-04-19 00:00:00.000,NULL,A,024205,02,"42        ","05 ",0.01,11.4500,1001166,NULL,7,200023,NULL,Participation,250C ROYAL CROWN 4L,6226569,1,0,NULL,250,HRLV,2018-04-19 00:00:00.000,2018-04-18 00:00:00.000,0,IGT,2018-06-02 05:30:22.120
45667,401552,2018-03-29 00:00:00.000,NULL,A,010403,01,"04        ","03 ",0.25,5.4400,1900345,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6582342,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-11-04 05:30:42.000
27884,400735,2007-11-01 00:00:00.000,2010-06-16 00:00:00.000,W,022202,02,"22        ","02 ",0.2500,11.7600,1778389,33,5,6,NULL,Slot,WOF MULTI WIN,6578526,1,1,NULL,15,HRLV,2007-11-01 00:00:00.000,2010-06-16 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
40513,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.01,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-08-08 05:30:21.150
42506,500650,2018-01-25 00:00:00.000,NULL,A,014401,01,"44        ","01 ",1.00,13.9900,2221903,NULL,4,6,NULL,Participation,MEGA PINK DIAMOND,1358957769,1,0,NULL,3,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-09-12 05:32:28.437
42298,300716,2017-11-14 00:00:00.000,NULL,A,027402,02,"74        ","02 ",0.05,4.7400,1034206,NULL,7,6,NULL,Multi,GAME KING 05-50 MD,6235231,0,1,NULL,100,HRLV,2017-11-14 00:00:00.000,2017-11-13 00:00:00.000,0,IGT,2018-09-08 05:30:19.933
27704,400437,2006-07-26 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,11.9800,1172063,50,7,6,NULL,Reel,2M WILD CHERRY,NULL,0,0,NULL,NULL,HRLV,2006-07-26 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33988,103810,2018-02-09 00:00:00.000,NULL,A,022806,02,"28        ","06 ",0.0100,11.9300,100316,45,7,200019,NULL,V Reel,225C ASTRONOMICAL MAGIC 01-05 MD,4666488,0,1,NULL,225,HRLV,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,0,IGT,2018-03-29 05:30:15.390
31339,300727,2017-12-22 00:00:00.000,NULL,A,027804,02,"78        ","04 ",0.0500,7.5400,1956744,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4982124,0,1,NULL,100,HRLV,2017-12-22 00:00:00.000,2017-12-21 00:00:00.000,0,IGT,2018-01-09 05:30:13.193
36803,300718,2017-11-21 00:00:00.000,NULL,A,028605,02,"86        ","05 ",0.05,5.2000,1938123,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,5792557,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-05-29 05:30:22.420
39999,103812,2018-02-07 00:00:00.000,NULL,A,011604,01,"16        ","04 ",0.01,11.8800,5023850,NULL,7,200022,NULL,V Reel,250C OPEN KIMONO 01-05 MD,4988848,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-07-30 05:30:20.597
34859,103811,2018-02-07 00:00:00.000,NULL,A,011603,01,"16        ","03 ",0.0100,11.4900,5023857,11,7,200022,NULL,V Reel,250C LUNARIS 01-05 MD,4986462,0,1,NULL,250,HRLV,2018-02-07 00:00:00.000,2018-02-06 00:00:00.000,0,IGT,2018-04-17 05:30:15.223
